X,Y,U,V,T,
0.8925,0.3975,-0.00529625,0.0157127,0.40763,
0.8975,0.3975,-0.00462341,0.0150643,0.411986,
0.9025,0.3975,-0.004014,0.0131826,0.41692,
0.9075,0.3975,-0.00349363,0.00974377,0.42231,
0.9125,0.3975,-0.00308579,0.00439236,0.427961,
0.9175,0.3975,-0.00281031,-0.00324974,0.433592,
0.9225,0.3975,-0.00268168,-0.0135668,0.438819,
0.9275,0.3975,-0.00270704,-0.0269223,0.44314,
0.9325,0.3975,-0.00288372,-0.0436167,0.445922,
0.9375,0.3975,-0.00319657,-0.0638279,0.446401,
0.9425,0.3975,-0.00361538,-0.0875274,0.443689,
0.9475,0.3975,-0.00409296,-0.114374,0.436806,
0.9525,0.3975,-0.00456489,-0.143583,0.424738,
0.9575,0.3975,-0.00495216,-0.173785,0.406521,
0.9625,0.3975,-0.00516797,-0.202898,0.381365,
0.9675,0.3975,-0.00512973,-0.228034,0.34879,
0.9725,0.3975,-0.00477639,-0.245507,0.308759,
0.9775,0.3975,-0.00408966,-0.250954,0.261777,
0.9825,0.3975,-0.00311596,-0.239603,0.208895,
0.9875,0.3975,-0.00198422,-0.206624,0.151612,
0.9925,0.3975,-0.000914375,-0.147448,0.0916397,
0.9975,0.3975,-0.000428194,-0.0578396,0.0305635,
1,0.3975,0,0,0,
0,0.4025,0,0,1,
0.0025,0.4025,0.000209486,0.0709732,0.95568,
0.0075,0.4025,0.00036817,0.174197,0.867223,
0.0125,0.4025,0.000587249,0.233647,0.781001,
0.0175,0.4025,0.000524151,0.257858,0.69995,
0.0225,0.4025,7.25945e-05,0.255846,0.626992,
0.0275,0.4025,-0.000757414,0.236325,0.564313,
0.0325,0.4025,-0.0018768,0.206867,0.512986,
0.0375,0.4025,-0.00316051,0.17339,0.472949,
0.0425,0.4025,-0.00448161,0.14005,0.443248,
0.0475,0.4025,-0.00573419,0.109425,0.42238,
0.0525,0.4025,-0.00684374,0.0828541,0.408624,
0.0575,0.4025,-0.00776794,0.0607927,0.400295,
0.0625,0.4025,-0.00849206,0.0431338,0.395896,
0.0675,0.4025,-0.00902208,0.0294513,0.394192,
0.0725,0.4025,-0.00937764,0.0191723,0.394216,
0.0775,0.4025,-0.00958597,0.011689,0.395253,
0.0825,0.4025,-0.00967713,0.00642454,0.396798,
0.0875,0.4025,-0.00968062,0.00286725,0.39851,
0.0925,0.4025,-0.00962324,0.000584433,0.400179,
0.0975,0.4025,-0.00952783,-0.000776375,0.401683,
0.1025,0.4025,-0.00941283,-0.00149322,0.402967,
0.1075,0.4025,-0.00929222,-0.001779,0.404014,
0.1125,0.4025,-0.00917598,-0.00179191,0.404837,
0.1175,0.4025,-0.00907058,-0.00164581,0.405458,
0.1225,0.4025,-0.00897966,-0.00141972,0.40591,
0.1275,0.4025,-0.00890469,-0.00116602,0.406224,
0.1325,0.4025,-0.00884552,-0.000917402,0.406431,
0.1375,0.4025,-0.00880099,-0.000692424,0.406557,
0.1425,0.4025,-0.00876928,-0.000499909,0.406625,
0.1475,0.4025,-0.00874831,-0.000342279,0.406651,
0.1525,0.4025,-0.00873593,-0.000218026,0.406651,
0.1575,0.4025,-0.00873012,-0.000123469,0.406635,
0.1625,0.4025,-0.00872909,-5.39611e-05,0.406609,
0.1675,0.4025,-0.00873132,-4.67001e-06,0.40658,
0.1725,0.4025,-0.00873557,2.89388e-05,0.40655,
0.1775,0.4025,-0.0087409,5.08555e-05,0.406523,
0.1825,0.4025,-0.00874659,6.44118e-05,0.406498,
0.1875,0.4025,-0.00875215,7.22803e-05,0.406476,
0.1925,0.4025,-0.00875728,7.65147e-05,0.406457,
0.1975,0.4025,-0.0087618,7.86369e-05,0.406441,
0.2025,0.4025,-0.00876565,7.97188e-05,0.406428,
0.2075,0.4025,-0.00876883,8.04807e-05,0.406418,
0.2125,0.4025,-0.0087714,8.13652e-05,0.406409,
0.2175,0.4025,-0.00877344,8.26168e-05,0.406401,
0.2225,0.4025,-0.00877507,8.43333e-05,0.406395,
0.2275,0.4025,-0.0087764,8.65206e-05,0.406389,
0.2325,0.4025,-0.00877752,8.91213e-05,0.406385,
0.2375,0.4025,-0.00877854,9.20491e-05,0.406381,
0.2425,0.4025,-0.00877955,9.52003e-05,0.406377,
0.2475,0.4025,-0.00878063,9.84734e-05,0.406374,
0.2525,0.4025,-0.00878185,0.000101771,0.406371,
0.2575,0.4025,-0.00878327,0.000105009,0.406369,
0.2625,0.4025,-0.00878493,0.000108114,0.406367,
0.2675,0.4025,-0.00878689,0.00011103,0.406365,
0.2725,0.4025,-0.00878918,0.00011371,0.406364,
0.2775,0.4025,-0.00879183,0.000116119,0.406362,
0.2825,0.4025,-0.00879488,0.000118232,0.406361,
0.2875,0.4025,-0.00879834,0.000120032,0.406361,
0.2925,0.4025,-0.00880225,0.000121506,0.40636,
0.2975,0.4025,-0.00880663,0.000122649,0.40636,
0.3025,0.4025,-0.00881149,0.000123457,0.406359,
0.3075,0.4025,-0.00881685,0.00012393,0.406359,
0.3125,0.4025,-0.00882273,0.000124071,0.406359,
0.3175,0.4025,-0.00882915,0.000123883,0.406359,
0.3225,0.4025,-0.00883612,0.000123371,0.406358,
0.3275,0.4025,-0.00884364,0.000122544,0.406358,
0.3325,0.4025,-0.00885172,0.000121409,0.406357,
0.3375,0.4025,-0.00886036,0.000119976,0.406356,
0.3425,0.4025,-0.00886956,0.000118257,0.406354,
0.3475,0.4025,-0.00887931,0.000116268,0.406353,
0.3525,0.4025,-0.00888961,0.000114023,0.40635,
0.3575,0.4025,-0.00890042,0.000111543,0.406347,
0.3625,0.4025,-0.00891174,0.00010885,0.406343,
0.3675,0.4025,-0.00892352,0.000105969,0.406339,
0.3725,0.4025,-0.00893574,0.000102929,0.406333,
0.3775,0.4025,-0.00894835,9.97625e-05,0.406327,
0.3825,0.4025,-0.00896129,9.65068e-05,0.40632,
0.3875,0.4025,-0.00897452,9.3203e-05,0.406311,
0.3925,0.4025,-0.00898797,8.98959e-05,0.406302,
0.3975,0.4025,-0.00900156,8.6636e-05,0.406291,
0.4025,0.4025,-0.00901521,8.34772e-05,0.406279,
0.4075,0.4025,-0.00902884,8.04792e-05,0.406266,
0.4125,0.4025,-0.00904234,7.7705e-05,0.406251,
0.4175,0.4025,-0.00905562,7.52233e-05,0.406235,
0.4225,0.4025,-0.00906855,7.31061e-05,0.406217,
0.4275,0.4025,-0.00908103,7.14303e-05,0.406198,
0.4325,0.4025,-0.00909292,7.02755e-05,0.406177,
0.4375,0.4025,-0.00910409,6.97254e-05,0.406155,
0.4425,0.4025,-0.0091144,6.98652e-05,0.406131,
0.4475,0.4025,-0.00912371,7.07828e-05,0.406106,
0.4525,0.4025,-0.00913186,7.25662e-05,0.406079,
0.4575,0.4025,-0.00913869,7.53038e-05,0.406051,
0.4625,0.4025,-0.00914407,7.9082e-05,0.406022,
0.4675,0.4025,-0.00914782,8.39853e-05,0.405991,
0.4725,0.4025,-0.00914978,9.0093e-05,0.405959,
0.4775,0.4025,-0.00914981,9.74795e-05,0.405925,
0.4825,0.4025,-0.00914775,0.000106211,0.405891,
0.4875,0.4025,-0.00914346,0.000116344,0.405856,
0.4925,0.4025,-0.00913678,0.000127925,0.40582,
0.4975,0.4025,-0.0091276,0.000140986,0.405784,
0.5025,0.4025,-0.00911579,0.000155544,0.405748,
0.5075,0.4025,-0.00910125,0.000171599,0.405711,
0.5125,0.4025,-0.0090839,0.000189133,0.405675,
0.5175,0.4025,-0.00906365,0.000208108,0.405639,
0.5225,0.4025,-0.00904047,0.000228462,0.405604,
0.5275,0.4025,-0.00901433,0.000250113,0.405569,
0.5325,0.4025,-0.00898522,0.000272957,0.405536,
0.5375,0.4025,-0.00895317,0.000296865,0.405505,
0.5425,0.4025,-0.00891825,0.000321688,0.405475,
0.5475,0.4025,-0.00888051,0.000347257,0.405446,
0.5525,0.4025,-0.00884009,0.000373382,0.40542,
0.5575,0.4025,-0.00879712,0.000399862,0.405396,
0.5625,0.4025,-0.00875176,0.000426481,0.405375,
0.5675,0.4025,-0.00870422,0.000453018,0.405356,
0.5725,0.4025,-0.00865472,0.000479252,0.405341,
0.5775,0.4025,-0.00860349,0.000504966,0.405327,
0.5825,0.4025,-0.0085508,0.000529954,0.405317,
0.5875,0.4025,-0.00849693,0.000554032,0.40531,
0.5925,0.4025,-0.00844216,0.00057704,0.405305,
0.5975,0.4025,-0.00838677,0.000598856,0.405303,
0.6025,0.4025,-0.00833106,0.000619397,0.405304,
0.6075,0.4025,-0.00827531,0.000638629,0.405307,
0.6125,0.4025,-0.00821977,0.000656571,0.405313,
0.6175,0.4025,-0.00816469,0.000673301,0.40532,
0.6225,0.4025,-0.00811028,0.000688953,0.40533,
0.6275,0.4025,-0.00805672,0.00070372,0.405342,
0.6325,0.4025,-0.00800416,0.000717847,0.405356,
0.6375,0.4025,-0.0079527,0.000731623,0.405371,
0.6425,0.4025,-0.00790241,0.000745372,0.405388,
0.6475,0.4025,-0.00785331,0.000759432,0.405407,
0.6525,0.4025,-0.0078054,0.000774137,0.405428,
0.6575,0.4025,-0.00775863,0.000789792,0.405451,
0.6625,0.4025,-0.00771296,0.000806639,0.405477,
0.6675,0.4025,-0.00766833,0.000824827,0.405506,
0.6725,0.4025,-0.00762469,0.000844376,0.405538,
0.6775,0.4025,-0.00758203,0.000865132,0.405575,
0.6825,0.4025,-0.0075404,0.000886734,0.405618,
0.6875,0.4025,-0.00749993,0.000908571,0.405666,
0.6925,0.4025,-0.00746084,0.000929749,0.40572,
0.6975,0.4025,-0.00742351,0.00094906,0.405783,
0.7025,0.4025,-0.00738846,0.000964961,0.405853,
0.7075,0.4025,-0.00735639,0.000975562,0.405933,
0.7125,0.4025,-0.00732821,0.000978638,0.406021,
0.7175,0.4025,-0.00730503,0.000971643,0.406118,
0.7225,0.4025,-0.00728819,0.000951764,0.406224,
0.7275,0.4025,-0.00727922,0.000915987,0.406336,
0.7325,0.4025,-0.00727983,0.000861197,0.406455,
0.7375,0.4025,-0.00729189,0.000784309,0.406576,
0.7425,0.4025,-0.00731737,0.000682433,0.406697,
0.7475,0.4025,-0.00735824,0.000553069,0.406813,
0.7525,0.4025,-0.00741642,0.000394343,0.406919,
0.7575,0.4025,-0.00749367,0.000205267,0.407009,
0.7625,0.4025,-0.00759141,-1.39653e-05,0.407076,
0.7675,0.4025,-0.00771065,-0.00026167,0.407112,
0.7725,0.4025,-0.0078518,-0.000534344,0.407108,
0.7775,0.4025,-0.00801451,-0.00082635,0.407055,
0.7825,0.4025,-0.00819752,-0.00112962,0.406945,
0.7875,0.4025,-0.00839849,-0.00143339,0.406768,
0.7925,0.4025,-0.00861391,-0.00172404,0.406518,
0.7975,0.4025,-0.00883896,-0.00198502,0.406187,
0.8025,0.4025,-0.0090675,-0.0021969,0.405773,
0.8075,0.4025,-0.00929202,-0.00233764,0.405275,
0.8125,0.4025,-0.00950381,-0.00238308,0.404696,
0.8175,0.4025,-0.00969304,-0.00230765,0.404046,
0.8225,0.4025,-0.00984911,-0.00208543,0.403339,
0.8275,0.4025,-0.00996095,-0.00169146,0.402597,
0.8325,0.4025,-0.0100176,-0.00110348,0.401849,
0.8375,0.4025,-0.0100085,-0.000303857,0.401132,
0.8425,0.4025,-0.0099245,0.000718068,0.400493,
0.8475,0.4025,-0.00975827,0.00196345,0.399984,
0.8525,0.4025,-0.00950495,0.00342116,0.399666,
0.8575,0.4025,-0.00916284,0.00506494,0.399608,
0.8625,0.4025,-0.00873388,0.00685036,0.39988,
0.8675,0.4025,-0.008224,0.0087119,0.400557,
0.8725,0.4025,-0.0076433,0.01056,0.401711,
0.8775,0.4025,-0.007006,0.0122781,0.403409,
0.8825,0.4025,-0.00633012,0.01372,0.405708,
0.8875,0.4025,-0.00563705,0.0147069,0.408647,
0.8925,0.4025,-0.00495074,0.0150254,0.412243,
0.8975,0.4025,-0.00429689,0.0144249,0.416478,
0.9025,0.4025,-0.00370182,0.0126175,0.42129,
0.9075,0.4025,-0.00319139,0.00927807,0.42656,
0.9125,0.4025,-0.00278965,0.00404847,0.4321,
0.9175,0.4025,-0.00251734,-0.00345365,0.437631,
0.9225,0.4025,-0.00239015,-0.0136188,0.442773,
0.9275,0.4025,-0.00241656,-0.0268186,0.447025,
0.9325,0.4025,-0.00259538,-0.0433649,0.449755,
0.9375,0.4025,-0.00291292,-0.0634493,0.450197,
0.9425,0.4025,-0.0033403,-0.0870598,0.447456,
0.9475,0.4025,-0.00383142,-0.113873,0.440545,
0.9525,0.4025,-0.00432255,-0.143121,0.428431,
0.9575,0.4025,-0.00473486,-0.173448,0.410136,
0.9625,0.4025,-0.004981,-0.202773,0.384846,
0.9675,0.4025,-0.004977,-0.228201,0.352062,
0.9725,0.4025,-0.00465965,-0.246011,0.311734,
0.9775,0.4025,-0.00400791,-0.251788,0.264357,
0.9825,0.4025,-0.00306529,-0.240685,0.210991,
0.9875,0.4025,-0.00195812,-0.207781,0.153152,
0.9925,0.4025,-0.000904683,-0.148414,0.0925767,
0.9975,0.4025,-0.000424532,-0.0582659,0.0308765,
1,0.4025,0,0,0,
0,0.4075,0,0,1,
0.0025,0.4075,0.000216255,0.0707604,0.956062,
0.0075,0.4075,0.000384957,0.173869,0.868364,
0.0125,0.4075,0.000629762,0.23351,0.782863,
0.0175,0.4075,0.000602049,0.258085,0.702452,
0.0225,0.4075,0.000191329,0.256481,0.630017,
0.0275,0.4075,-0.000597054,0.237308,0.567728,
0.0325,0.4075,-0.00167813,0.208084,0.516665,
0.0375,0.4075,-0.00292972,0.174709,0.47679,
0.0425,0.4075,-0.00422618,0.141349,0.44718,
0.0475,0.4075,-0.0054616,0.110614,0.426362,
0.0525,0.4075,-0.00656038,0.0838737,0.412642,
0.0575,0.4075,-0.00747862,0.0616155,0.404349,
0.0625,0.4075,-0.00819989,0.0437564,0.399995,
0.0675,0.4075,-0.00872862,0.0298874,0.398347,
0.0725,0.4075,-0.00908322,0.0194463,0.398439,
0.0775,0.4075,-0.00929007,0.0118302,0.39955,
0.0825,0.4075,-0.00937877,0.00646322,0.40117,
0.0875,0.4075,-0.0093787,0.00283199,0.402957,
0.0925,0.4075,-0.00931673,0.000500348,0.404696,
0.0975,0.4075,-0.00921597,-0.00088845,0.406263,
0.1025,0.4075,-0.00909517,-0.00161695,0.407601,
0.1075,0.4075,-0.00896869,-0.00190235,0.408694,
0.1125,0.4075,-0.00884682,-0.00190667,0.409552,
0.1175,0.4075,-0.00873629,-0.00174697,0.410201,
0.1225,0.4075,-0.00864096,-0.00150481,0.410674,
0.1275,0.4075,-0.00856238,-0.00123448,0.411002,
0.1325,0.4075,-0.00850049,-0.000969995,0.411218,
0.1375,0.4075,-0.0084541,-0.000730759,0.41135,
0.1425,0.4075,-0.00842133,-0.000526045,0.411419,
0.1475,0.4075,-0.00840002,-0.000358436,0.411446,
0.1525,0.4075,-0.00838789,-0.000226372,0.411444,
0.1575,0.4075,-0.00838283,-0.000125989,0.411426,
0.1625,0.4075,-0.00838293,-5.23745e-05,0.411397,
0.1675,0.4075,-0.00838655,-4.05009e-07,0.411365,
0.1725,0.4075,-0.00839238,3.47533e-05,0.411333,
0.1775,0.4075,-0.00839938,5.73614e-05,0.411303,
0.1825,0.4075,-0.00840678,7.09971e-05,0.411275,
0.1875,0.4075,-0.00841405,7.85322e-05,0.411251,
0.1925,0.4075,-0.00842085,8.21882e-05,0.41123,
0.1975,0.4075,-0.00842697,8.3609e-05,0.411213,
0.2025,0.4075,-0.00843234,8.39633e-05,0.411198,
0.2075,0.4075,-0.00843696,8.40319e-05,0.411186,
0.2125,0.4075,-0.00844088,8.43025e-05,0.411176,
0.2175,0.4075,-0.00844419,8.50393e-05,0.411167,
0.2225,0.4075,-0.008447,8.63538e-05,0.411159,
0.2275,0.4075,-0.00844943,8.82488e-05,0.411152,
0.2325,0.4075,-0.00845158,9.06649e-05,0.411146,
0.2375,0.4075,-0.00845355,9.35031e-05,0.41114,
0.2425,0.4075,-0.00845545,9.6652e-05,0.411135,
0.2475,0.4075,-0.00845734,9.99956e-05,0.411131,
0.2525,0.4075,-0.0084593,0.000103429,0.411126,
0.2575,0.4075,-0.00846139,0.000106855,0.411122,
0.2625,0.4075,-0.00846365,0.000110196,0.411118,
0.2675,0.4075,-0.00846613,0.000113385,0.411115,
0.2725,0.4075,-0.00846886,0.000116372,0.411111,
0.2775,0.4075,-0.00847187,0.000119118,0.411108,
0.2825,0.4075,-0.00847518,0.000121594,0.411105,
0.2875,0.4075,-0.00847882,0.00012378,0.411103,
0.2925,0.4075,-0.00848282,0.000125663,0.411101,
0.2975,0.4075,-0.00848719,0.000127234,0.411099,
0.3025,0.4075,-0.00849195,0.000128489,0.411097,
0.3075,0.4075,-0.00849711,0.000129427,0.411095,
0.3125,0.4075,-0.00850271,0.000130049,0.411093,
0.3175,0.4075,-0.00850874,0.000130355,0.411091,
0.3225,0.4075,-0.00851522,0.00013035,0.41109,
0.3275,0.4075,-0.00852218,0.000130038,0.411088,
0.3325,0.4075,-0.00852961,0.000129423,0.411086,
0.3375,0.4075,-0.00853752,0.000128514,0.411084,
0.3425,0.4075,-0.00854591,0.000127317,0.411081,
0.3475,0.4075,-0.00855479,0.000125843,0.411079,
0.3525,0.4075,-0.00856416,0.000124104,0.411075,
0.3575,0.4075,-0.00857399,0.000122112,0.411072,
0.3625,0.4075,-0.00858428,0.000119886,0.411067,
0.3675,0.4075,-0.008595,0.000117443,0.411062,
0.3725,0.4075,-0.00860614,0.000114808,0.411057,
0.3775,0.4075,-0.00861765,0.000112005,0.41105,
0.3825,0.4075,-0.00862951,0.000109065,0.411043,
0.3875,0.4075,-0.00864165,0.000106021,0.411035,
0.3925,0.4075,-0.00865404,0.000102912,0.411026,
0.3975,0.4075,-0.00866661,9.9779e-05,0.411015,
0.4025,0.4075,-0.00867929,9.66695e-05,0.411004,
0.4075,0.4075,-0.00869202,9.36343e-05,0.410991,
0.4125,0.4075,-0.00870469,9.07296e-05,0.410977,
0.4175,0.4075,-0.00871723,8.80153e-05,0.410962,
0.4225,0.4075,-0.00872954,8.55565e-05,0.410945,
0.4275,0.4075,-0.0087415,8.34218e-05,0.410927,
0.4325,0.4075,-0.00875301,8.16846e-05,0.410907,
0.4375,0.4075,-0.00876395,8.04208e-05,0.410886,
0.4425,0.4075,-0.00877418,7.97104e-05,0.410864,
0.4475,0.4075,-0.00878357,7.96348e-05,0.41084,
0.4525,0.4075,-0.00879198,8.02781e-05,0.410814,
0.4575,0.4075,-0.00879928,8.17241e-05,0.410787,
0.4625,0.4075,-0.0088053,8.40572e-05,0.410759,
0.4675,0.4075,-0.0088099,8.73598e-05,0.410729,
0.4725,0.4075,-0.00881292,9.17118e-05,0.410698,
0.4775,0.4075,-0.00881422,9.71885e-05,0.410666,
0.4825,0.4075,-0.00881364,0.00010386,0.410632,
0.4875,0.4075,-0.00881103,0.000111788,0.410598,
0.4925,0.4075,-0.00880625,0.000121025,0.410563,
0.4975,0.4075,-0.00879916,0.000131613,0.410527,
0.5025,0.4075,-0.00878963,0.000143581,0.410491,
0.5075,0.4075,-0.00877755,0.000156942,0.410454,
0.5125,0.4075,-0.00876281,0.000171695,0.410417,
0.5175,0.4075,-0.00874532,0.000187818,0.410381,
0.5225,0.4075,-0.00872502,0.000205271,0.410344,
0.5275,0.4075,-0.00870186,0.000223996,0.410309,
0.5325,0.4075,-0.0086758,0.00024391,0.410274,
0.5375,0.4075,-0.00864685,0.000264912,0.41024,
0.5425,0.4075,-0.00861502,0.00028688,0.410207,
0.5475,0.4075,-0.00858036,0.000309672,0.410176,
0.5525,0.4075,-0.00854294,0.000333127,0.410147,
0.5575,0.4075,-0.00850287,0.000357072,0.410119,
0.5625,0.4075,-0.00846027,0.000381318,0.410094,
0.5675,0.4075,-0.0084153,0.00040567,0.410071,
0.5725,0.4075,-0.00836813,0.000429931,0.41005,
0.5775,0.4075,-0.00831898,0.000453903,0.410032,
0.5825,0.4075,-0.00826805,0.0004774,0.410016,
0.5875,0.4075,-0.00821559,0.000500249,0.410003,
0.5925,0.4075,-0.00816184,0.000522299,0.409992,
0.5975,0.4075,-0.00810705,0.000543429,0.409984,
0.6025,0.4075,-0.00805149,0.000563553,0.409978,
0.6075,0.4075,-0.0079954,0.000582627,0.409975,
0.6125,0.4075,-0.00793902,0.000600655,0.409974,
0.6175,0.4075,-0.00788258,0.000617692,0.409975,
0.6225,0.4075,-0.00782627,0.000633843,0.409979,
0.6275,0.4075,-0.00777027,0.000649271,0.409984,
0.6325,0.4075,-0.00771471,0.000664183,0.409991,
0.6375,0.4075,-0.00765972,0.000678832,0.41,
0.6425,0.4075,-0.00760535,0.000693503,0.410011,
0.6475,0.4075,-0.00755165,0.000708499,0.410024,
0.6525,0.4075,-0.00749862,0.000724125,0.410039,
0.6575,0.4075,-0.00744624,0.000740662,0.410056,
0.6625,0.4075,-0.00739448,0.000758341,0.410076,
0.6675,0.4075,-0.00734331,0.000777317,0.410099,
0.6725,0.4075,-0.00729269,0.000797628,0.410126,
0.6775,0.4075,-0.00724263,0.000819165,0.410157,
0.6825,0.4075,-0.00719319,0.00084163,0.410193,
0.6875,0.4075,-0.00714449,0.000864503,0.410235,
0.6925,0.4075,-0.00709676,0.000887006,0.410284,
0.6975,0.4075,-0.00705036,0.000908072,0.41034,
0.7025,0.4075,-0.00700579,0.000926324,0.410404,
0.7075,0.4075,-0.00696372,0.000940061,0.410477,
0.7125,0.4075,-0.00692502,0.000947257,0.410558,
0.7175,0.4075,-0.00689075,0.000945579,0.410649,
0.7225,0.4075,-0.00686219,0.000932424,0.410749,
0.7275,0.4075,-0.00684081,0.000904975,0.410856,
0.7325,0.4075,-0.00682828,0.00086029,0.41097,
0.7375,0.4075,-0.00682642,0.000795414,0.411087,
0.7425,0.4075,-0.00683714,0.000707529,0.411206,
0.7475,0.4075,-0.00686243,0.000594132,0.411322,
0.7525,0.4075,-0.00690421,0.000453248,0.411431,
0.7575,0.4075,-0.00696428,0.000283676,0.411526,
0.7625,0.4075,-0.00704418,8.52654e-05,0.411602,
0.7675,0.4075,-0.00714505,-0.000140787,0.411651,
0.7725,0.4075,-0.0072675,-0.000391624,0.411664,
0.7775,0.4075,-0.00741145,-0.000662411,0.411634,
0.7825,0.4075,-0.00757597,-0.000946039,0.411551,
0.7875,0.4075,-0.00775911,-0.00123285,0.411408,
0.7925,0.4075,-0.0079578,-0.00151046,0.411196,
0.7975,0.4075,-0.00816775,-0.0017636,0.410909,
0.8025,0.4075,-0.00838332,-0.00197421,0.410543,
0.8075,0.4075,-0.00859759,-0.00212154,0.410097,
0.8125,0.4075,-0.00880236,-0.00218262,0.409573,
0.8175,0.4075,-0.00898834,-0.00213289,0.408979,
0.8225,0.4075,-0.00914536,-0.0019471,0.408328,
0.8275,0.4075,-0.00926271,-0.0016006,0.407639,
0.8325,0.4075,-0.00932957,-0.00107088,0.406939,
0.8375,0.4075,-0.00933558,-0.000339532,0.406264,
0.8425,0.4075,-0.00927136,0.000605544,0.405655,
0.8475,0.4075,-0.00912922,0.0017676,0.405165,
0.8525,0.4075,-0.00890379,0.00313826,0.404853,
0.8575,0.4075,-0.00859263,0.00469457,0.404783,
0.8625,0.4075,-0.00819678,0.0063959,0.405028,
0.8675,0.4075,-0.00772111,0.00818081,0.405659,
0.8725,0.4075,-0.00717462,0.0099639,0.40675,
0.8775,0.4075,-0.00657037,0.0116327,0.408368,
0.8825,0.4075,-0.00592533,0.0130446,0.410573,
0.8875,0.4075,-0.00525993,0.0140239,0.413406,
0.8925,0.4075,-0.0045974,0.0143595,0.416886,
0.8975,0.4075,-0.00396293,0.0138024,0.420999,
0.9025,0.4075,-0.00338274,0.0120648,0.425688,
0.9075,0.4075,-0.00288288,0.00882053,0.430838,
0.9125,0.4075,-0.00248794,0.00370932,0.436263,
0.9175,0.4075,-0.00221954,-0.0036552,0.441692,
0.9225,0.4075,-0.00209451,-0.0136694,0.446745,
0.9275,0.4075,-0.00212266,-0.0267134,0.450925,
0.9325,0.4075,-0.00230419,-0.0431098,0.4536,
0.9375,0.4075,-0.00262684,-0.0630642,0.454002,
0.9425,0.4075,-0.00306306,-0.0865813,0.451232,
0.9475,0.4075,-0.00356784,-0.113355,0.444289,
0.9525,0.4075,-0.00407823,-0.142636,0.432131,
0.9575,0.4075,-0.00451558,-0.173082,0.413757,
0.9625,0.4075,-0.00479204,-0.202616,0.388334,
0.9675,0.4075,-0.00482235,-0.228331,0.355343,
0.9725,0.4075,-0.00454116,-0.246479,0.314718,
0.9775,0.4075,-0.0039247,-0.252589,0.266947,
0.9825,0.4075,-0.00301353,-0.241738,0.213097,
0.9875,0.4075,-0.00193135,-0.208917,0.154699,
0.9925,0.4075,-0.000894696,-0.149368,0.0935179,
0.9975,0.4075,-0.000420737,-0.0586886,0.0311909,
1,0.4075,0,0,0,
0,0.4125,0,0,1,
0.0025,0.4125,0.000222934,0.0705408,0.956442,
0.0075,0.4125,0.000401489,0.173522,0.869497,
0.0125,0.4125,0.000671636,0.233343,0.784714,
0.0175,0.4125,0.00067877,0.258274,0.70494,
0.0225,0.4125,0.000308478,0.257074,0.633027,
0.0275,0.4125,-0.000438685,0.238251,0.571128,
0.0325,0.4125,-0.0014818,0.209266,0.52033,
0.0375,0.4125,-0.00270129,0.175998,0.480619,
0.0425,0.4125,-0.003973,0.142628,0.451101,
0.0475,0.4125,-0.00519099,0.111789,0.430335,
0.0525,0.4125,-0.00627864,0.0848853,0.41665,
0.0575,0.4125,-0.00719051,0.0624341,0.408393,
0.0625,0.4125,-0.00790849,0.044377,0.404085,
0.0675,0.4125,-0.00843545,0.0303225,0.402494,
0.0725,0.4125,-0.00878861,0.019719,0.402652,
0.0775,0.4125,-0.00899351,0.0119692,0.403837,
0.0825,0.4125,-0.00907928,0.00649864,0.405535,
0.0875,0.4125,-0.00907514,0.00279234,0.407398,
0.0925,0.4125,-0.00900806,0.000410945,0.409208,
0.0975,0.4125,-0.0089014,-0.00100647,0.410839,
0.1025,0.4125,-0.00877424,-0.0017469,0.412233,
0.1075,0.4125,-0.0086413,-0.00203183,0.413372,
0.1125,0.4125,-0.00851321,-0.00202716,0.414268,
0.1175,0.4125,-0.00839697,-0.00185323,0.414946,
0.1225,0.4125,-0.00829664,-0.00159421,0.41544,
0.1275,0.4125,-0.00821392,-0.00130637,0.415784,
0.1325,0.4125,-0.00814878,-0.00102513,0.416009,
0.1375,0.4125,-0.00810003,-0.000770775,0.416146,
0.1425,0.4125,-0.00806574,-0.000553083,0.416218,
0.1475,0.4125,-0.00804364,-0.000374817,0.416245,
0.1525,0.4125,-0.00803137,-0.000234383,0.416242,
0.1575,0.4125,-0.00802668,-0.000127729,0.416221,
0.1625,0.4125,-0.00802754,-4.968e-05,0.41619,
0.1675,0.4125,-0.00803221,5.19813e-06,0.416155,
0.1725,0.4125,-0.00803928,4.20452e-05,0.41612,
0.1775,0.4125,-0.00804763,6.54168e-05,0.416086,
0.1825,0.4125,-0.00805643,7.91444e-05,0.416057,
0.1875,0.4125,-0.0080651,8.63215e-05,0.41603,
0.1925,0.4125,-0.00807325,8.93423e-05,0.416008,
0.1975,0.4125,-0.00808066,8.99909e-05,0.415989,
0.2025,0.4125,-0.00808724,8.95336e-05,0.415973,
0.2075,0.4125,-0.00809299,8.88251e-05,0.415959,
0.2125,0.4125,-0.00809795,8.83951e-05,0.415947,
0.2175,0.4125,-0.00810223,8.85373e-05,0.415937,
0.2225,0.4125,-0.00810593,8.93708e-05,0.415928,
0.2275,0.4125,-0.00810918,9.09027e-05,0.41592,
0.2325,0.4125,-0.00811208,9.30641e-05,0.415913,
0.2375,0.4125,-0.00811475,9.57489e-05,0.415906,
0.2425,0.4125,-0.00811728,9.88304e-05,0.4159,
