x,y,u,v,p
7.825,-0.15,0.7457995,0.002435514,0.1512838
7.85,-0.15,0.7450268,0.002307863,0.1512416
7.875,-0.15,0.7442666,0.002183341,0.151196
7.9,-0.15,0.7435188,0.002061942,0.1511468
7.925,-0.15,0.7427832,0.001943656,0.1510941
7.95,-0.15,0.7420596,0.00182847,0.151038
7.975,-0.15,0.7413478,0.001716362,0.1509784
8,-0.15,0.7406477,0.001607311,0.1509155
8.025,-0.15,0.7399589,0.001501299,0.1508491
8.05,-0.15,0.7392814,0.001398292,0.1507795
8.075,-0.15,0.7386148,0.001298266,0.1507065
8.1,-0.15,0.737959,0.001201186,0.1506301
8.125,-0.15,0.7373139,0.001107026,0.1505505
8.15,-0.15,0.7366792,0.001015744,0.1504676
8.175,-0.15,0.7360547,0.000927301,0.1503816
8.2,-0.15,0.7354402,0.000841661,0.1502924
8.225,-0.15,0.7348356,0.000758782,0.1501999
8.25,-0.15,0.7342407,0.000678625,0.1501044
8.275,-0.15,0.7336552,0.000601144,0.1500058
8.3,-0.15,0.733079,0.000526291,0.149904
8.325,-0.15,0.7325119,0.000454024,0.1497992
8.35,-0.15,0.7319537,0.000384296,0.1496914
8.375,-0.15,0.7314042,0.000317062,0.1495807
8.4,-0.15,0.7308635,0.000252271,0.1494669
8.425,-0.15,0.730331,0.000189873,0.1493503
8.45,-0.15,0.7298068,0.000129821,0.1492307
8.475,-0.15,0.7292907,7.20641E-05,0.1491083
8.5,-0.15,0.7287825,0.000016555,0.148983
8.525,-0.15,0.728282,-3.67588E-05,0.1488549
8.55,-0.15,0.7277892,-8.79289E-05,0.148724
8.575,-0.15,0.7273038,-0.000137003,0.1485904
8.6,-0.15,0.7268257,-0.000184032,0.148454
8.625,-0.15,0.7263547,-0.000229065,0.148315
8.65,-0.15,0.7258906,-0.000272153,0.1481733
8.675,-0.15,0.7254335,-0.000313347,0.148029
8.7,-0.15,0.724983,-0.000352696,0.147882
8.725,-0.15,0.7245391,-0.00039025,0.1477325
8.75,-0.15,0.7241017,-0.000426055,0.1475805
8.775,-0.15,0.7236705,-0.000460162,0.1474259
8.8,-0.15,0.7232455,-0.000492619,0.1472688
8.825,-0.15,0.7228265,-0.000523473,0.1471093
8.85,-0.15,0.7224135,-0.000552772,0.1469474
8.875,-0.15,0.7220063,-0.00058056,0.1467831
8.9,-0.15,0.7216047,-0.000606884,0.1466164
8.925,-0.15,0.7212087,-0.000631791,0.1464473
8.95,-0.15,0.7208181,-0.000655322,0.1462759
8.975,-0.15,0.7204329,-0.000677524,0.1461022
9,-0.15,0.7200529,-0.000698437,0.1459264
9.025,-0.15,0.719678,-0.000718105,0.1457482
9.05,-0.15,0.7193081,-0.000736571,0.1455678
9.075,-0.15,0.7189432,-0.000753873,0.1453853
9.1,-0.15,0.718583,-0.000770052,0.1452006
9.125,-0.15,0.7182276,-0.000785147,0.1450138
9.15,-0.15,0.7178767,-0.000799197,0.1448249
9.175,-0.15,0.7175304,-0.000812239,0.1446339
9.2,-0.15,0.7171886,-0.00082431,0.1444408
9.225,-0.15,0.7168511,-0.000835446,0.1442457
9.25,-0.15,0.7165179,-0.000845682,0.1440487
9.275,-0.15,0.7161889,-0.000855052,0.1438497
9.3,-0.15,0.715864,-0.00086359,0.1436487
9.325,-0.15,0.7155432,-0.000871329,0.1434458
9.35,-0.15,0.7152261,-0.000878299,0.143241
9.375,-0.15,0.714913,-0.000884532,0.1430343
9.4,-0.15,0.7146037,-0.000890059,0.1428257
9.425,-0.15,0.7142982,-0.000894908,0.1426154
9.45,-0.15,0.7139964,-0.000899108,0.1424032
9.475,-0.15,0.713698,-0.000902686,0.1421892
9.5,-0.15,0.7134032,-0.000905671,0.1419735
9.525,-0.15,0.7131119,-0.000908087,0.1417561
9.55,-0.15,0.712824,-0.00090996,0.1415369
9.575,-0.15,0.7125395,-0.000911315,0.141316
9.6,-0.15,0.7122582,-0.000912176,0.1410934
9.625,-0.15,0.7119801,-0.000912566,0.1408692
9.65,-0.15,0.7117052,-0.000912506,0.1406434
9.675,-0.15,0.7114335,-0.00091202,0.1404159
9.7,-0.15,0.7111647,-0.000911127,0.1401869
9.725,-0.15,0.7108989,-0.000909847,0.1399563
9.75,-0.15,0.7106362,-0.000908202,0.1397241
9.775,-0.15,0.7103764,-0.000906209,0.1394904
9.8,-0.15,0.7101194,-0.000903887,0.1392552
9.825,-0.15,0.7098652,-0.000901253,0.1390185
9.85,-0.15,0.7096137,-0.000898324,0.1387803
9.875,-0.15,0.709365,-0.000895117,0.1385406
9.9,-0.15,0.709119,-0.000891648,0.1382996
9.925,-0.15,0.7088756,-0.000887931,0.138057
9.95,-0.15,0.7086348,-0.000883981,0.1378131
9.975,-0.15,0.7083966,-0.000879813,0.1375678
10,-0.15,0.7081609,-0.00087544,0.1373211
10.025,-0.15,0.7079276,-0.000870874,0.1370731
10.05,-0.15,0.7076968,-0.000866129,0.1368237
10.075,-0.15,0.7074685,-0.000861216,0.136573
10.1,-0.15,0.7072424,-0.000856147,0.136321
10.125,-0.15,0.7070187,-0.000850933,0.1360677
10.15,-0.15,0.7067973,-0.000845584,0.1358131
10.175,-0.15,0.7065781,-0.00084011,0.1355573
10.2,-0.15,0.7063612,-0.000834522,0.1353002
10.225,-0.15,0.7061465,-0.000828828,0.1350419
10.25,-0.15,0.705934,-0.000823037,0.1347824
10.275,-0.15,0.7057236,-0.000817158,0.1345217
10.3,-0.15,0.7055153,-0.000811198,0.1342597
10.325,-0.15,0.7053092,-0.000805166,0.1339967
10.35,-0.15,0.7051051,-0.000799069,0.1337324
10.375,-0.15,0.7049029,-0.000792914,0.1334671
10.4,-0.15,0.7047029,-0.000786707,0.1332006
10.425,-0.15,0.7045047,-0.000780455,0.1329329
10.45,-0.15,0.7043086,-0.000774163,0.1326642
10.475,-0.15,0.7041144,-0.000767838,0.1323944
10.5,-0.15,0.703922,-0.000761485,0.1321235
10.525,-0.15,0.7037316,-0.000755109,0.1318515
10.55,-0.15,0.7035431,-0.000748716,0.1315785
10.575,-0.15,0.7033563,-0.000742308,0.1313044
10.6,-0.15,0.7031713,-0.000735892,0.1310293
10.625,-0.15,0.7029881,-0.000729471,0.1307532
10.65,-0.15,0.7028067,-0.00072305,0.1304761
10.675,-0.15,0.7026271,-0.00071663,0.130198
10.7,-0.15,0.7024492,-0.000710217,0.1299189
10.725,-0.15,0.702273,-0.000703814,0.1296388
10.75,-0.15,0.7020984,-0.000697423,0.1293578
10.775,-0.15,0.7019255,-0.000691048,0.1290758
10.8,-0.15,0.7017543,-0.000684691,0.1287929
10.825,-0.15,0.7015848,-0.000678355,0.1285091
10.85,-0.15,0.7014168,-0.000672042,0.1282243
10.875,-0.15,0.7012504,-0.000665755,0.1279386
10.9,-0.15,0.7010856,-0.000659495,0.127652
10.925,-0.15,0.7009223,-0.000653264,0.1273645
10.95,-0.15,0.7007606,-0.000647065,0.1270762
10.975,-0.15,0.7006004,-0.000640898,0.126787
11,-0.15,0.7004417,-0.000634766,0.1264969
11.025,-0.15,0.7002845,-0.00062867,0.126206
11.05,-0.15,0.7001287,-0.000622611,0.1259142
11.075,-0.15,0.6999744,-0.00061659,0.1256216
11.1,-0.15,0.6998216,-0.000610609,0.1253282
11.125,-0.15,0.6996702,-0.000604668,0.1250339
11.15,-0.15,0.6995202,-0.000598769,0.1247389
11.175,-0.15,0.6993716,-0.000592911,0.124443
11.2,-0.15,0.6992244,-0.000587097,0.1241464
11.225,-0.15,0.6990785,-0.000581327,0.123849
11.25,-0.15,0.698934,-0.0005756,0.1235508
11.275,-0.15,0.6987908,-0.000569919,0.1232519
11.3,-0.15,0.698649,-0.000564282,0.1229522
11.325,-0.15,0.6985084,-0.000558692,0.1226518
11.35,-0.15,0.6983692,-0.000553147,0.1223506
11.375,-0.15,0.6982312,-0.000547648,0.1220487
11.4,-0.15,0.6980946,-0.000542196,0.1217461
11.425,-0.15,0.6979592,-0.00053679,0.1214427
11.45,-0.15,0.697825,-0.000531432,0.1211386
11.475,-0.15,0.6976921,-0.000526119,0.1208339
11.5,-0.15,0.6975604,-0.000520854,0.1205285
11.525,-0.15,0.6974298,-0.000515636,0.1202223
11.55,-0.15,0.6973006,-0.000510465,0.1199155
11.575,-0.15,0.6971724,-0.00050534,0.119608
11.6,-0.15,0.6970454,-0.000500262,0.1192998
11.625,-0.15,0.6969196,-0.000495231,0.118991
11.65,-0.15,0.696795,-0.000490246,0.1186816
11.675,-0.15,0.6966715,-0.000485308,0.1183714
11.7,-0.15,0.6965492,-0.000480415,0.1180607
11.725,-0.15,0.6964279,-0.000475569,0.1177493
11.75,-0.15,0.6963078,-0.000470768,0.1174373
11.775,-0.15,0.6961887,-0.000466012,0.1171247
11.8,-0.15,0.6960707,-0.000461302,0.1168114
11.825,-0.15,0.6959538,-0.000456636,0.1164976
11.85,-0.15,0.695838,-0.000452015,0.1161832
11.875,-0.15,0.6957232,-0.000447438,0.1158681
11.9,-0.15,0.6956095,-0.000442905,0.1155525
11.925,-0.15,0.6954967,-0.000438416,0.1152363
11.95,-0.15,0.6953851,-0.00043397,0.1149196
11.975,-0.15,0.6952744,-0.000429566,0.1146022
12,-0.15,0.6951647,-0.000425205,0.1142843
12.025,-0.15,0.695056,-0.000420887,0.1139658
12.05,-0.15,0.6949483,-0.00041661,0.1136468
12.075,-0.15,0.6948416,-0.000412375,0.1133272
12.1,-0.15,0.6947359,-0.00040818,0.1130071
12.125,-0.15,0.6946311,-0.000404027,0.1126865
12.15,-0.15,0.6945273,-0.000399913,0.1123654
12.175,-0.15,0.6944244,-0.00039584,0.1120436
12.2,-0.15,0.6943224,-0.000391806,0.1117214
12.225,-0.15,0.6942213,-0.000387811,0.1113987
12.25,-0.15,0.6941212,-0.000383855,0.1110754
12.275,-0.15,0.6940219,-0.000379938,0.1107517
12.3,-0.15,0.6939236,-0.000376058,0.1104275
12.325,-0.15,0.6938261,-0.000372216,0.1101028
12.35,-0.15,0.6937295,-0.000368411,0.1097775
12.375,-0.15,0.6936339,-0.000364643,0.1094518
12.4,-0.15,0.693539,-0.000360912,0.1091256
12.425,-0.15,0.693445,-0.000357217,0.1087989
12.45,-0.15,0.6933518,-0.000353557,0.1084718
12.475,-0.15,0.6932595,-0.000349933,0.1081442
12.5,-0.15,0.693168,-0.000346343,0.1078161
12.525,-0.15,0.6930773,-0.000342789,0.1074876
12.55,-0.15,0.6929875,-0.000339268,0.1071586
12.575,-0.15,0.6928985,-0.000335782,0.1068292
12.6,-0.15,0.6928102,-0.000332329,0.1064994
12.625,-0.15,0.6927227,-0.000328909,0.1061691
12.65,-0.15,0.692636,-0.000325522,0.1058384
12.675,-0.15,0.6925501,-0.000322168,0.1055072
12.7,-0.15,0.6924651,-0.000318846,0.1051757
12.725,-0.15,0.6923807,-0.000315555,0.1048436
12.75,-0.15,0.692297,-0.000312297,0.1045112
12.775,-0.15,0.6922142,-0.000309069,0.1041784
12.8,-0.15,0.6921321,-0.000305872,0.1038451
12.825,-0.15,0.6920506,-0.000302706,0.1035114
12.85,-0.15,0.69197,-0.00029957,0.1031774
12.875,-0.15,0.6918901,-0.000296464,0.1028429
12.9,-0.15,0.6918108,-0.000293387,0.1025082
12.925,-0.15,0.6917323,-0.00029034,0.1021729
12.95,-0.15,0.6916545,-0.000287322,0.1018372
12.975,-0.15,0.6915774,-0.000284332,0.1015013
13,-0.15,0.6915009,-0.000281372,0.101165
13.025,-0.15,0.6914251,-0.000278439,0.1008282
13.05,-0.15,0.69135,-0.000275534,0.1004911
13.075,-0.15,0.6912757,-0.000272656,0.1001536
13.1,-0.15,0.6912019,-0.000269806,0.09981574
13.125,-0.15,0.6911287,-0.000266983,0.09947754
13.15,-0.15,0.6910563,-0.000264187,0.09913899
13.175,-0.15,0.6909845,-0.000261417,0.09880007
13.2,-0.15,0.6909133,-0.000258673,0.09846081
13.225,-0.15,0.6908427,-0.000255956,0.0981212
13.25,-0.15,0.6907728,-0.000253264,0.09778126
13.275,-0.15,0.6907035,-0.000250598,0.09744098
13.3,-0.15,0.6906348,-0.000247957,0.09710035
13.325,-0.15,0.6905668,-0.000245341,0.0967594
13.35,-0.15,0.6904994,-0.000242749,0.09641811
13.375,-0.15,0.6904324,-0.000240183,0.09607651
13.4,-0.15,0.6903661,-0.00023764,0.09573459
13.425,-0.15,0.6903005,-0.000235122,0.09539233
13.45,-0.15,0.6902354,-0.000232627,0.09504976
13.475,-0.15,0.6901708,-0.000230156,0.09470688
13.5,-0.15,0.6901069,-0.000227709,0.0943637
13.525,-0.15,0.6900434,-0.000225285,0.09402021
13.55,-0.15,0.6899806,-0.000222883,0.0936764
13.575,-0.15,0.6899183,-0.000220505,0.0933323
13.6,-0.15,0.6898566,-0.000218149,0.09298789
13.625,-0.15,0.6897954,-0.000215815,0.0926432
13.65,-0.15,0.6897347,-0.000213504,0.09229822
13.675,-0.15,0.6896746,-0.000211214,0.09195294
13.7,-0.15,0.689615,-0.000208947,0.09160738
13.725,-0.15,0.6895559,-0.0002067,0.09126152
13.75,-0.15,0.6894974,-0.000204476,0.0909154
13.775,-0.15,0.6894393,-0.000202272,0.090569
13.8,-0.15,0.6893818,-0.000200089,0.09022231
13.825,-0.15,0.6893248,-0.000197927,0.08987536
13.85,-0.15,0.6892683,-0.000195786,0.08952812
13.875,-0.15,0.6892123,-0.000193665,0.08918063
13.9,-0.15,0.6891568,-0.000191565,0.08883288
13.925,-0.15,0.6891018,-0.000189484,0.08848485
13.95,-0.15,0.6890471,-0.000187424,0.08813657
13.975,-0.15,0.688993,-0.000185383,0.08778803
14,-0.15,0.6889395,-0.000183361,0.08743924
14.025,-0.15,0.6888863,-0.000181359,0.0870902
14.05,-0.15,0.6888336,-0.000179377,0.0867409
14.075,-0.15,0.6887814,-0.000177413,0.08639135
14.1,-0.15,0.6887296,-0.000175468,0.08604156
14.125,-0.15,0.6886783,-0.000173542,0.08569153
14.15,-0.15,0.6886275,-0.000171634,0.08534127
14.175,-0.15,0.6885771,-0.000169745,0.08499075
14.2,-0.15,0.6885271,-0.000167874,0.08464
14.225,-0.15,0.6884776,-0.000166021,0.08428901
14.25,-0.15,0.6884285,-0.000164186,0.08393781
14.275,-0.15,0.6883798,-0.000162369,0.08358638
14.3,-0.15,0.6883315,-0.00016057,0.08323471
14.325,-0.15,0.6882837,-0.000158787,0.08288281
14.35,-0.15,0.6882364,-0.000157023,0.08253068
14.375,-0.15,0.6881893,-0.000155275,0.08217835
14.4,-0.15,0.6881428,-0.000153544,0.08182581
14.425,-0.15,0.6880966,-0.000151831,0.08147303
14.45,-0.15,0.6880507,-0.000150133,0.08112004
14.475,-0.15,0.6880054,-0.000148453,0.08076684
14.5,-0.15,0.6879604,-0.000146789,0.08041345
14.525,-0.15,0.6879158,-0.000145141,0.08005983
14.55,-0.15,0.6878716,-0.000143509,0.07970601
14.575,-0.15,0.6878278,-0.000141894,0.07935198
14.6,-0.15,0.6877844,-0.000140294,0.07899775
14.625,-0.15,0.6877413,-0.00013871,0.07864333
14.65,-0.15,0.6876986,-0.000137142,0.07828872
14.675,-0.15,0.6876563,-0.000135589,0.07793389
14.7,-0.15,0.6876143,-0.000134051,0.07757886
14.725,-0.15,0.6875727,-0.000132529,0.07722365
14.75,-0.15,0.6875315,-0.000131022,0.07686826
14.775,-0.15,0.6874906,-0.000129529,0.07651268
14.8,-0.15,0.6874501,-0.000128052,0.0761569
14.825,-0.15,0.6874099,-0.000126589,0.07580094
14.85,-0.15,0.6873702,-0.00012514,0.07544479
14.875,-0.15,0.6873307,-0.000123706,0.07508847
14.9,-0.15,0.6872915,-0.000122287,0.07473198
14.925,-0.15,0.6872527,-0.000120881,0.07437529
14.95,-0.15,0.6872142,-0.00011949,0.07401843
14.975,-0.15,0.6871761,-0.000118113,0.07366139
15,-0.15,0.6871383,-0.000116749,0.07330418
15.025,-0.15,0.6871008,-0.000115399,0.07294681
15.05,-0.15,0.6870637,-0.000114063,0.07258926
15.075,-0.15,0.6870269,-0.00011274,0.07223154
15.1,-0.15,0.6869904,-0.00011143,0.07187365
15.125,-0.15,0.6869541,-0.000110134,0.0715156
15.15,-0.15,0.6869183,-0.000108851,0.0711574
15.175,-0.15,0.6868827,-0.000107581,0.07079902
15.2,-0.15,0.6868474,-0.000106323,0.07044049
15.225,-0.15,0.6868125,-0.000105079,0.07008179
15.25,-0.15,0.6867779,-0.000103847,0.06972295
15.275,-0.15,0.6867435,-0.000102627,0.06936395
15.3,-0.15,0.6867093,-0.00010142,0.06900478
15.325,-0.15,0.6866756,-0.000100226,0.06864547
15.35,-0.15,0.6866422,-9.90431E-05,0.068286
15.375,-0.15,0.686609,-9.78728E-05,0.06792639
15.4,-0.15,0.6865761,-9.67144E-05,0.06756663
15.425,-0.15,0.6865433,-9.55679E-05,0.06720672
15.45,-0.15,0.686511,-9.44332E-05,0.06684667
15.475,-0.15,0.6864789,-9.33101E-05,0.06648646
15.5,-0.15,0.6864472,-9.21986E-05,0.06612612
15.525,-0.15,0.6864157,-9.10987E-05,0.06576565
15.55,-0.15,0.6863844,-0.00009001,0.06540502
15.575,-0.15,0.6863534,-8.89326E-05,0.06504425
15.6,-0.15,0.6863227,-8.78664E-05,0.06468336
15.625,-0.15,0.6862922,-8.68112E-05,0.06432232
15.65,-0.15,0.6862621,-0.000085767,0.06396116
15.675,-0.15,0.6862321,-8.47337E-05,0.06359984
15.7,-0.15,0.6862024,-8.37111E-05,0.0632384
15.725,-0.15,0.686173,-8.26992E-05,0.06287684
15.75,-0.15,0.6861438,-8.16979E-05,0.06251514
15.775,-0.15,0.6861149,-0.000080707,0.06215332
15.8,-0.15,0.6860863,-7.97265E-05,0.06179136
15.825,-0.15,0.6860578,-7.87563E-05,0.06142929
15.85,-0.15,0.6860296,-7.77963E-05,0.06106707
15.875,-0.15,0.6860017,-7.68464E-05,0.06070475
15.9,-0.15,0.685974,-7.59065E-05,0.06034231
15.925,-0.15,0.6859465,-7.49765E-05,0.05997973
15.95,-0.15,0.6859192,-7.40564E-05,0.05961704
15.975,-0.15,0.6858922,-0.000073146,0.05925422
16,-0.15,0.6858655,-7.22453E-05,0.0588913
16.025,-0.15,0.6858389,-7.13541E-05,0.05852826
16.05,-0.15,0.6858126,-7.04724E-05,0.0581651
16.075,-0.15,0.6857864,-0.0000696,0.0578018
16.1,-0.15,0.6857606,-0.000068737,0.05743841
16.125,-0.15,0.685735,-6.78832E-05,0.05707492
16.15,-0.15,0.6857096,-6.70386E-05,0.05671132
16.175,-0.15,0.6856843,-0.000066203,0.05634759
16.2,-0.15,0.6856593,-6.53763E-05,0.05598373
16.225,-0.15,0.6856345,-6.45585E-05,0.05561979
16.25,-0.15,0.6856099,-6.37496E-05,0.05525575
16.275,-0.15,0.6855856,-6.29495E-05,0.05489161
16.3,-0.15,0.6855614,-6.21579E-05,0.05452735
16.325,-0.15,0.6855375,-6.13749E-05,0.05416296
16.35,-0.15,0.6855137,-6.06004E-05,0.05379849
16.375,-0.15,0.6854902,-5.98344E-05,0.05343394
16.4,-0.15,0.6854668,-5.90767E-05,0.05306927
16.425,-0.15,0.6854436,-5.83272E-05,0.0527045
16.45,-0.15,0.6854207,-5.75859E-05,0.05233961
16.475,-0.15,0.6853979,-5.68528E-05,0.05197464
16.5,-0.15,0.6853753,-5.61278E-05,0.05160958
16.525,-0.15,0.685353,-5.54107E-05,0.05124443
16.55,-0.15,0.6853308,-5.47015E-05,0.05087917
16.575,-0.15,0.6853088,-5.40001E-05,0.05051379
16.6,-0.15,0.685287,-5.33065E-05,0.05014834
16.625,-0.15,0.6852654,-5.26207E-05,0.04978282
16.65,-0.15,0.685244,-5.19425E-05,0.04941719
16.675,-0.15,0.6852226,-5.12718E-05,0.04905147
16.7,-0.15,0.6852016,-5.06086E-05,0.04868563
16.725,-0.15,0.6851807,-4.99529E-05,0.04831972
16.75,-0.15,0.6851599,-4.93046E-05,0.04795374
16.775,-0.15,0.6851394,-4.86636E-05,0.04758768
16.8,-0.15,0.685119,-4.80298E-05,0.04722151
16.825,-0.15,0.6850988,-4.74031E-05,0.04685523
16.85,-0.15,0.6850787,-4.67837E-05,0.04648888
16.875,-0.15,0.6850589,-4.61714E-05,0.04612248
16.9,-0.15,0.6850392,-0.000045566,0.04575599
16.925,-0.15,0.6850197,-4.49676E-05,0.0453894
16.95,-0.15,0.6850003,-4.43761E-05,0.04502269
16.975,-0.15,0.6849812,-4.37915E-05,0.04465594
17,-0.15,0.6849621,-4.32137E-05,0.04428912
17.025,-0.15,0.6849433,-4.26426E-05,0.04392222
17.05,-0.15,0.6849245,-4.20783E-05,0.04355522
17.075,-0.15,0.6849059,-4.15205E-05,0.04318812
17.1,-0.15,0.6848875,-4.09694E-05,0.04282097
17.125,-0.15,0.6848693,-4.04248E-05,0.04245375
17.15,-0.15,0.6848512,-3.98868E-05,0.04208646
17.175,-0.15,0.6848333,-3.93552E-05,0.04171909
17.2,-0.15,0.6848155,-3.88301E-05,0.0413516
17.225,-0.15,0.6847978,-3.83113E-05,0.04098408
17.25,-0.15,0.6847804,-3.77989E-05,0.04061649
17.275,-0.15,0.684763,-3.72928E-05,0.04024883
17.3,-0.15,0.6847458,-0.000036793,0.03988108
17.325,-0.15,0.6847288,-3.62993E-05,0.03951324
17.35,-0.15,0.6847119,-3.58119E-05,0.03914535
17.375,-0.15,0.6846951,-3.53307E-05,0.0387774
17.4,-0.15,0.6846785,-3.48557E-05,0.03840939
17.425,-0.15,0.684662,-3.43867E-05,0.03804129
17.45,-0.15,0.6846457,-3.39238E-05,0.0376731
17.475,-0.15,0.6846295,-0.000033467,0.03730487
17.5,-0.15,0.6846134,-3.30162E-05,0.03693658
17.525,-0.15,0.6845975,-3.25715E-05,0.03656824
17.55,-0.15,0.6845817,-3.21328E-05,0.0361998
17.575,-0.15,0.684566,-0.0000317,0.03583128
17.6,-0.15,0.6845505,-3.12732E-05,0.03546272
17.625,-0.15,0.6845351,-3.08525E-05,0.03509411
17.65,-0.15,0.6845198,-3.04377E-05,0.03472544
17.675,-0.15,0.6845047,-3.00288E-05,0.03435669
17.7,-0.15,0.6844897,-2.96259E-05,0.03398785
17.725,-0.15,0.6844748,-2.92289E-05,0.03361898
17.75,-0.15,0.68446,-2.88379E-05,0.03325005
17.775,-0.15,0.6844454,-2.84529E-05,0.03288107
17.8,-0.15,0.684431,-2.80738E-05,0.03251202
17.825,-0.15,0.6844165,-2.77007E-05,0.03214288
17.85,-0.15,0.6844023,-2.73337E-05,0.0317737
17.875,-0.15,0.6843882,-2.69727E-05,0.03140448
17.9,-0.15,0.6843741,-2.66177E-05,0.03103521
17.925,-0.15,0.6843603,-2.62688E-05,0.03066587
17.95,-0.15,0.6843464,-2.59259E-05,0.03029644
17.975,-0.15,0.6843328,-2.55893E-05,0.02992698
18,-0.15,0.6843193,-2.52588E-05,0.02955747
18.025,-0.15,0.6843058,-2.49346E-05,0.02918792
18.05,-0.15,0.6842925,-2.46167E-05,0.0288183
18.075,-0.15,0.6842793,-0.000024305,0.02844859
18.1,-0.15,0.6842662,-2.39998E-05,0.02807886
18.125,-0.15,0.6842532,-2.37011E-05,0.02770909
18.15,-0.15,0.6842403,-2.34089E-05,0.02733926
18.175,-0.15,0.6842276,-2.31233E-05,0.02696937
18.2,-0.15,0.6842149,-2.28443E-05,0.02659941
18.225,-0.15,0.6842024,-2.25722E-05,0.02622941
18.25,-0.15,0.68419,-0.000022307,0.02585938
18.275,-0.15,0.6841777,-2.20488E-05,0.0254893
18.3,-0.15,0.6841654,-2.17977E-05,0.02511916
18.325,-0.15,0.6841533,-2.15537E-05,0.02474894
18.35,-0.15,0.6841413,-2.13172E-05,0.02437869
18.375,-0.15,0.6841294,-2.10881E-05,0.02400841
18.4,-0.15,0.6841176,-2.08666E-05,0.02363808
18.425,-0.15,0.6841059,-0.000020653,0.02326769
18.45,-0.15,0.6840944,-2.04472E-05,0.02289723
18.475,-0.15,0.6840829,-2.02496E-05,0.02252675
18.5,-0.15,0.6840715,-2.00602E-05,0.02215623
18.525,-0.15,0.6840602,-1.98794E-05,0.02178566
18.55,-0.15,0.684049,-1.97072E-05,0.02141504
18.575,-0.15,0.6840379,-1.95438E-05,0.02104435
18.6,-0.15,0.684027,-1.93896E-05,0.02067363
18.625,-0.15,0.684016,-1.92447E-05,0.02030288
18.65,-0.15,0.6840052,-1.91094E-05,0.01993209
18.675,-0.15,0.6839945,-1.89839E-05,0.01956124
18.7,-0.15,0.683984,-1.88685E-05,0.01919032
18.725,-0.15,0.6839735,-1.87635E-05,0.01881938
18.75,-0.15,0.6839631,-1.86691E-05,0.01844841
18.775,-0.15,0.6839527,-1.85856E-05,0.0180774
18.8,-0.15,0.6839426,-1.85133E-05,0.01770633
18.825,-0.15,0.6839325,-1.84526E-05,0.01733519
18.85,-0.15,0.6839224,-1.84037E-05,0.01696404
18.875,-0.15,0.6839125,-1.83669E-05,0.01659286
18.9,-0.15,0.6839027,-1.83427E-05,0.01622164
18.925,-0.15,0.683893,-1.83312E-05,0.01585035
18.95,-0.15,0.6838834,-1.83329E-05,0.015479
18.975,-0.15,0.6838738,-1.83481E-05,0.01510763
19,-0.15,0.6838644,-0.000018377,0.01473624
19.025,-0.15,0.6838551,-1.84199E-05,0.0143648
19.05,-0.15,0.6838458,-1.84773E-05,0.01399331
19.075,-0.15,0.6838366,-1.85492E-05,0.01362175
19.1,-0.15,0.6838276,-1.86359E-05,0.01325017
19.125,-0.15,0.6838187,-1.87376E-05,0.01287856
19.15,-0.15,0.6838098,-1.88544E-05,0.01250692
19.175,-0.15,0.683801,-1.89865E-05,0.01213521
19.2,-0.15,0.6837924,-1.91337E-05,0.01176343
19.225,-0.15,0.6837838,-0.000019296,0.01139163
19.25,-0.15,0.6837754,-0.000019473,0.01101981
19.275,-0.15,0.6837671,-1.96645E-05,0.01064794
19.3,-0.15,0.6837588,-1.98698E-05,0.010276
19.325,-0.15,0.6837506,-2.00882E-05,0.009903993
19.35,-0.15,0.6837426,-2.03186E-05,0.009531962
19.375,-0.15,0.6837347,-2.05597E-05,0.009159894
19.4,-0.15,0.6837269,-2.08098E-05,0.008787771
19.425,-0.15,0.6837192,-2.10668E-05,0.008415579
19.45,-0.15,0.6837116,-2.13279E-05,0.008043299
19.475,-0.15,0.6837042,-0.00002159,0.007670986
19.5,-0.15,0.6836969,-0.000021849,0.00729862
19.525,-0.15,0.6836898,-0.0000221,0.006926184
19.55,-0.15,0.6836828,-2.23371E-05,0.006553657
19.575,-0.15,0.6836759,-2.25533E-05,0.006181019
19.6,-0.15,0.6836692,-2.27396E-05,0.005808319
19.625,-0.15,0.6836627,-2.28857E-05,0.005435536
19.65,-0.15,0.6836564,-2.29789E-05,0.005062643
19.675,-0.15,0.6836503,-2.30039E-05,0.004689614
19.7,-0.15,0.6836444,-0.000022942,0.004316422
19.725,-0.15,0.6836387,-2.27706E-05,0.003943107
19.75,-0.15,0.6836333,-2.24624E-05,0.003569635
19.775,-0.15,0.6836283,-2.19836E-05,0.00319597
19.8,-0.15,0.6836235,-0.000021293,0.00282207
19.825,-0.15,0.6836191,-2.03397E-05,0.00244789
19.85,-0.15,0.6836151,-1.90611E-05,0.00207345
19.875,-0.15,0.6836115,-1.73769E-05,0.001698693
19.9,-0.15,0.6836085,-1.51987E-05,0.001323552
19.925,-0.15,0.6836061,-1.23556E-05,0.000947954
19.95,-0.15,0.6836043,-8.9172E-06,0.000571813
19.975,-0.15,0.6836033,-3.60656E-06,0.000195085
20,-0.15,0.683603,-1.14756E-07,6.5641E-06
0,-0.125,0,0,-0.08751974
0.025,-0.125,-0.003490126,0.02646433,-0.08760247
0.05,-0.125,-0.008248225,0.04348699,-0.08769219
0.075,-0.125,-0.01322369,0.05205351,-0.08762052
